ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols,image_width,image_height,image_format,ocr_text,ocr_word_count,ocr_confidence_avg,text_area_px,image_area_px,text_image_ratio,layout_type,dominant_color_1,dominant_color_2,dominant_color_3,dominant_color_4,dominant_color_5,color_palette_json,extraction_status,sentiment_polarity,sentiment_subjectivity,top_words,top_keywords,cluster,strategy
171986,10/171986.png,./10/171986.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|cheerful|conscious|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",WILLY WONKA|candies|appreciation|Fun/Gentleman,731,1024,PNG,"It’s so nice to know that people appreciate a man of good taste. “The Quaker Oats Company. Merchandise Mart Pasa, Chicago lini  Willy Wonka’s Super Skrundi and Peanut Butter Oompasat as high as Number  inthe th Annual Dime Bar Survey? And just look at the Wonkaful support I'm getting... Heavy major market spot television and radio weight in May and June, with a catchy new song your customers are singing. Followed by a massive sampling program in June and July reaching | over three million families. And both candies will be part of the of Life’ UNICEF Collection Promotion featured in October DIGEST. PLAN YOUR DISPLAYS AND FEATURES TO KEEP UP WITH THE INCREASING WONKA MOVEMENT",118,90.19,111993,748544,0.1496,image_heavy,#2F1C29,#F6F4F0,#C24627,#9E9997,#C28047,"[""#2F1C29"", ""#F6F4F0"", ""#C24627"", ""#9E9997"", ""#C28047""]",success,0.1991,0.5846,wonka|june|nice,june|peanut|annual,3,Functional Promotion Messaging
171007,10/171007.png,./10/171007.png,healthcare,healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",alert|confident|loving|conscious|educated|emotional,"Alert(attentive,curious)|Confident(assured,strong,healthy)|Loving(loved,romantic)|Conscious(aware,thoughtful,prepared)|Educated(informed,enlightened,smart,savvy,intelligent)|Emotional(vulnerable,moved,nostalgic,reminiscent)","Togetherness, Unity|happiness|motherhood/family",1290,1650,PNG,"OUR FAMIL ARING FOR YOURS Why would seven separate hospitals combine their talents and resources under one name? To meet the extraordinary goal of caring for the people of eastern North Carolina. From Tarboro to Tuscarora, our family of care looks out for yours, providing world-class health care to  eastern Carolina counties. A big job? Sure. But it’s what University Health Systems does best. University HEALTH SysTEMS of Eastern Carolina* .uhseast. Our Family of Hospitals: Bertie Memorial | Chowan | Duplin General | Heritage | The Outer Banks | Pitt County Memorial | Roanoke-Chowan  Family of Care ECU ad.indd ",102,93.86,264182,2128500,0.1241,image_heavy,#316E85,#EAF4F6,#0B1B22,#8EC1D2,#85B2CC,"[""#316E85"", ""#EAF4F6"", ""#0B1B22"", ""#8EC1D2"", ""#85B2CC""]",success,0.3767,0.5578,eastern|carolina|family,care|health|family,3,Functional Promotion Messaging
176377,10/176377.png,./10/176377.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|conscious,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Conscious(aware,thoughtful,prepared)",outerwear|Space|Space|Space/Exploration|Durable ,600,900,PNG,The Outer Wear that virtually goes | | | | | | r= |,14,83.0,5163,540000,0.0096,image_heavy,#241E1D,#B47042,#794B2D,#7471A9,#909FAB,"[""#241E1D"", ""#B47042"", ""#794B2D"", ""#7471A9"", ""#909FAB""]",success,0.0,0.0,outer|wear|virtually,wear,2,Public Health Messaging
177423,10/177423.png,./10/177423.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",educated|confident|alert,"Educated(informed,enlightened,smart,savvy,intelligent)|Confident(assured,strong,healthy)|Alert(attentive,curious)",Pregnany/fetus|smoking|Effects of smoking while pregnant|Smoking/health|Danger,564,846,PNG,"When you smoke, your baby smokes.",6,95.0,2110,477144,0.0044,image_heavy,#050505,#B0B1B3,#5A5B5C,#7C8482,#7C7C84,"[""#050505"", ""#B0B1B3"", ""#5A5B5C"", ""#7C8482"", ""#7C7C84""]",success,0.0,0.0,smoke|baby|smokes,baby,2,Public Health Messaging
170976,10/170976.png,./10/170976.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",persuaded|cheerful|amused|eager,"Persuaded(impressed,enchanted,immersed)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)|Eager(hungry,thirsty,passionate)","Lasting richness|elegant ,rich|chocolate|Richness/Smoothness",670,867,PNG,"With the never-bitter, silky-smooth taste of DOVE* Dark Chocolate, there's no reason to be afraid of the dark. It’s not just dark. It’s UNWRAP YOUR DARK SIDE facebook",28,87.32,7398,580890,0.0127,image_heavy,#3E251C,#C89F87,#8E624E,#A09891,#4D5A9C,"[""#3E251C"", ""#C89F87"", ""#8E624E"", ""#A09891"", ""#4D5A9C""]",success,-0.24,0.5,dark|taste|dove,dark|smooth|dove,1,Brand-Centric Product Messaging
172488,10/172488.png,./10/172488.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",creative|educated|active,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",More travel|Shopping|5x/different purchases|generous|online shopping,1024,407,PNG,X MILES ON INTERNATIONAL SPENDS Home | on International Spends *T&C Apply Earn X Miles on international transactions on your Citibank PremierMiles credit card. Register today for the opportunity to earn X miles on all transactions” during the offer period! You must register for this program to be eligible. Offer period: nd May  to nd July ,58,90.38,23748,416768,0.057,image_heavy,#0682C1,#EAE2D7,#B05E54,#1A213D,#524946,"[""#0682C1"", ""#EAE2D7"", ""#B05E54"", ""#1A213D"", ""#524946""]",success,0.0,0.0,5x|miles|international,international|miles|period,2,Public Health Messaging
170754,10/170754.png,./10/170754.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",eager|feminine,"Eager(hungry,thirsty,passionate)|Feminine(womanly,girlish)",flawless beauty|vibrant,605,378,PNG,"FUCHSIA NO SPRING COLOUR  COLOUR AT THE EXTREME EDGE OF PINK. Hot. Vibrant. Sophisticated. From fearless fuchsia to fresh berry, this is where the wild pinks are.",28,94.07,20532,228690,0.0898,image_heavy,#1F1110,#D5B3A0,#B41946,#838C95,#69708E,"[""#1F1110"", ""#D5B3A0"", ""#B41946"", ""#838C95"", ""#69708E""]",success,0.156,0.6262,fuchsia|colour|spring,hot|fresh,3,Functional Promotion Messaging
173030,10/173030.png,./10/173030.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",persuaded|creative|amazed,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Amazed(surprised,astonished,awed,fascinated,intrigued)","Skiing/Adventure|Snowboarding, Adventure|fun/excitement|excitement/thrilling|Adventure",1200,848,PNG,PERSONALISE YOUR THRILL WITH THE NEW NISSAN JUKE,8,92.62,4180,1017600,0.0041,image_heavy,#D9DFE3,#2D4150,#8895A0,#BE1D39,#716D6A,"[""#D9DFE3"", ""#2D4150"", ""#8895A0"", ""#BE1D39"", ""#716D6A""]",success,0.1364,0.4545,personalise|thrill|new,nissan|new,3,Functional Promotion Messaging
173965,10/173965.png,./10/173965.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)","Politics, voting|Choice/Choose|Politics",649,1014,PNG,"FOR “If you know how to a vote for Car-a-mel,” [VOTE FOR “CAR-MEL” “Don't vote with Shaq! & His pronunciation is wack!” ) — Percy NESTLE CRUNCH WITH ORISIT VOTE ‘ You DECIDE HOW WE SAY IT. VOTE Now @ NESTLECRUNCH.COM WHY BE PLAIN? WHEN YOU CAN BE",48,87.1,128303,658086,0.195,image_heavy,#C6D0D9,#282F3E,#B1437C,#CEA23F,#539CC8,"[""#C6D0D9"", ""#282F3E"", ""#B1437C"", ""#CEA23F"", ""#539CC8""]",success,-0.2143,0.3571,vote|know|shaq,car|nestle|say,1,Brand-Centric Product Messaging
173728,10/173728.png,./10/173728.png,travel,travel,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)",educated|inspired|active,"Educated(informed,enlightened,smart,savvy,intelligent)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Fly/Travel|Service,499,720,PNG,A FEW STEPS THAT SAVE YOU  MILES NORTHWEST AIRLINES,10,94.0,7083,359280,0.0197,image_heavy,#E9E4D2,#334C4D,#A14C36,#A79D82,#B38F4F,"[""#E9E4D2"", ""#334C4D"", ""#A14C36"", ""#A79D82"", ""#B38F4F""]",success,-0.2,0.1,steps|save|1756,miles|save,2,Public Health Messaging
173643,10/173643.png,./10/173643.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",creative|fashionable|calm|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Feminine(womanly,girlish)",Family,356,375,PNG,NIVEA body UY Whitening Deep Repair a Sint,8,85.25,4640,133500,0.0348,image_heavy,#CACCC9,#243067,#7C8192,#656862,#645C7F,"[""#CACCC9"", ""#243067"", ""#7C8192"", ""#656862"", ""#645C7F""]",success,0.0,0.4,nivea|body|uy,body,3,Functional Promotion Messaging
172162,10/172162.png,./10/172162.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Masculine/Sexy|thumbs up / possesiveness / greed|fame/sexiness|status ,599,447,PNG,"peANUT BUTTER LEFT TWIX AREAL PEANUT BUTTER AND ‘CHOCOLATE LOVER, THERE'S ONLY ONE PEANUT BUTTER FOR ME. PEANUT BUTTER LEFT = Wick",22,84.82,20219,267753,0.0755,image_heavy,#A6876B,#2D262E,#BFCCD8,#9E3137,#DBCCB1,"[""#A6876B"", ""#2D262E"", ""#BFCCD8"", ""#9E3137"", ""#DBCCB1""]",success,0.0,0.3333,peanut|butter|left,peanut|butter|chocolate,3,Functional Promotion Messaging
172477,10/172477.png,./10/172477.png,travel,travel|sports,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)|Sports equipment and activities",youthful|thrifty|conscious|active,"Youthful(childlike)|Thrifty(frugal)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)","Winter|Cold, Winter|Family/Fun|winter/cold",554,516,PNG,Get out of theCOLD & into the Lanes! BIG SAVINGS! Starting as Low as only available at...,17,93.76,21015,285864,0.0735,image_heavy,#DCCDC6,#155078,#AD3040,#C58A71,#B97845,"[""#DCCDC6"", ""#155078"", ""#AD3040"", ""#C58A71"", ""#B97845""]",success,0.08,0.38,get|thecold|lanes,savings|low|big,3,Functional Promotion Messaging
170089,10/170089.png,./10/170089.png,software,software|electronics,"Software (internet radio, streaming, job search website, grammar correction, travel planning, etc.)|Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",educated|thrifty|conscious,"Educated(informed,enlightened,smart,savvy,intelligent)|Thrifty(frugal)|Conscious(aware,thoughtful,prepared)","awarded, trusted|Protection",900,1148,PNG,"recommends Windows® . lenovo =i   Year Accidental Damage Protection” pro worth $ ‘pint of Purch Extended ” Year Warranty * Carry-in for Notebook worth $ + On-site for Desktop worth $ Free  Years McAfee Antivirus worth W McAfee MACHINES, ENERGY MANAGEMENT taney arom, Your PG simplified Te | | | BES Windows ",56,80.0,49741,1033200,0.0481,image_heavy,#E5E4E3,#CE2733,#45445A,#CFA732,#AD878D,"[""#E5E4E3"", ""#CE2733"", ""#45445A"", ""#CFA732"", ""#AD878D""]",success,0.32,0.24,worth|year|mcafee,worth|windows|year,3,Functional Promotion Messaging
172230,10/172230.png,./10/172230.png,environment,environment|animal_right,"Environment, nature, pollution, wildlife|Animal rights, animal abuse",creative|amused|active,"Creative(inventive,productive)|Amused(humored,laughing)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Protection/Safety|animal protection|protection|protect/save|Protection/Innocence,600,848,PNG,"‘ede Person, fe eine Robbe mi Knit ocr enem Haka sol von veme af dn Kont der Robbe bis der st. Mit enem oder Hakapk an dessn End sich ‘ene bende) de aut cle der oh. Die und das ‘eran kare fdas dot Ter, Spende jt auch re",48,61.98,24084,508800,0.0473,image_heavy,#242119,#B3A893,#776D5D,#818691,#91969E,"[""#242119"", ""#B3A893"", ""#776D5D"", ""#818691"", ""#91969E""]",success,0.0,0.0,der|robbe|enem,der|mi|person,2,Public Health Messaging
171796,10/171796.png,./10/171796.png,media,media|restaurant,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)|Restaurants, cafe, fast food",persuaded|creative|inspired|eager,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",reality|false advertising|truth in advertising,346,700,PNG,MCDONALDS BIG MAC BURGER KING WHOPPER,6,89.83,10224,242200,0.0422,image_heavy,#B58E53,#211E1B,#F1F1ED,#79381F,#CBBBA5,"[""#B58E53"", ""#211E1B"", ""#F1F1ED"", ""#79381F"", ""#CBBBA5""]",success,0.0,0.1,mcdonalds|big|mac,king|burger|big,2,Public Health Messaging
170776,10/170776.png,./10/170776.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",manly|creative|fashionable|feminine,"Manly|Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",bright white light|silky|Soft,700,437,PNG,CHCEDQ Eee = MRA. A White FARA,7,61.0,9634,305900,0.0315,image_heavy,#206484,#DAE0DD,#725B4E,#7DAEC0,#997A64,"[""#206484"", ""#DAE0DD"", ""#725B4E"", ""#7DAEC0"", ""#997A64""]",success,0.0,0.0,chcedq|eee|mra,white,2,Public Health Messaging
174215,10/174215.png,./10/174215.png,safety,safety|environment,"Safety, safe driving, fire safety|Environment, nature, pollution, wildlife",creative|educated|conscious|active,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Superhero|Fantasy/Environment|hero|Savior/Protection|superhero,600,750,PNG,"BE A HERO, SAUE WATER Only % of the world’s water is drinkable. Take the stand and protect a necessity for survival. JOIN THE AND PROTECT TOMARROW Fal",28,92.04,54553,450000,0.1212,image_heavy,#050506,#BC7F77,#1D34C3,#5D2C26,#4499C8,"[""#050506"", ""#BC7F77"", ""#1D34C3"", ""#5D2C26"", ""#4499C8""]",success,0.0,1.0,water|protect|hero,water|stand|join,1,Brand-Centric Product Messaging
172580,10/172580.png,./10/172580.png,electronics,electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",creative|fashionable,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",Nature|sleek / quality|nature,650,650,PNG,It doesn't take a genius. GALAXY Sill,7,82.14,24231,422500,0.0574,image_heavy,#0B1325,#CBD9E4,#3B77AB,#6BA0C9,#32517A,"[""#0B1325"", ""#CBD9E4"", ""#3B77AB"", ""#6BA0C9"", ""#32517A""]",success,0.0,0.0,take|genius|galaxy,doesn,2,Public Health Messaging
170735,10/170735.png,./10/170735.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",affection|togetherness|British|Togetherness,600,423,PNG,THE PROBLEM ‘verte lst few years Twix ha ats a amount of oes. THE STRATEGY To gve Ti eck for being and ta UK snacking ar Ines,27,64.7,16358,253800,0.0645,image_heavy,#C68C55,#CF292A,#F0E5D9,#453020,#EFD89F,"[""#C68C55"", ""#CF292A"", ""#F0E5D9"", ""#453020"", ""#EFD89F""]",success,-0.2,0.1,problem|verte|lst,uk|years,2,Public Health Messaging
172920,10/172920.png,./10/172920.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",cheerful|inspired|eager,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Layered|sexy/desirable|Ice cream cone|Beauty/Seduction,712,582,PNG,ENJOY THE RIDE. LOVE THE ENDING. [Fj,7,89.43,2456,414384,0.0059,image_heavy,#C8A28D,#220E0C,#83382C,#F8BED7,#885639,"[""#C8A28D"", ""#220E0C"", ""#83382C"", ""#F8BED7"", ""#885639""]",success,0.45,0.55,enjoy|ride|love,enjoy|love,0,Food & Lifestyle-Oriented Messaging
173718,10/173718.png,./10/173718.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|creative|active,"Manly|Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",King/Nature|strength/wildness|rugged/safe|nature|Exotic/Power,1400,990,PNG,"Nissan Navara am Une telle puissance, forcément ¢a agace. SHIFT_power",10,86.0,23408,1386000,0.0169,image_heavy,#CAC9C0,#271D12,#614625,#907242,#757471,"[""#CAC9C0"", ""#271D12"", ""#614625"", ""#907242"", ""#757471""]",success,0.0,0.0,nissan|navara|une,nissan,2,Public Health Messaging
170850,10/170850.png,./10/170850.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",creative|educated|amused|alert,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Amused(humored,laughing)|Alert(attentive,curious)",BANK,600,807,PNG,What if you'd never asked 'How can | make more money?!,11,83.91,6254,484200,0.0129,image_heavy,#5F859F,#D1E0E8,#040622,#A8C6D4,#133054,"[""#5F859F"", ""#D1E0E8"", ""#040622"", ""#A8C6D4"", ""#133054""]",success,0.625,0.5,never|asked|make,money|make,0,Food & Lifestyle-Oriented Messaging
171836,10/171836.png,./10/171836.png,restaurant,restaurant,"Restaurants, cafe, fast food",alert|active|alarmed|amazed|amused,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Alarmed(concerned,worried,anxious,overwhelmed)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Amused(humored,laughing)",eating|humor|seafood|uncaring appetite|nature,914,489,PNG,Everybody Loves Seafood = a Se a ——,8,67.5,96260,446946,0.2154,balanced,#6E7076,#E5C7B2,#35291F,#1873ED,#85E1D0,"[""#6E7076"", ""#E5C7B2"", ""#35291F"", ""#1873ED"", ""#85E1D0""]",success,0.0,0.0,everybody|loves|seafood,se,2,Public Health Messaging
175756,10/175756.png,./10/175756.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",health|natural|Vegetarian|Health/Nutrition|Eat Healthy,1400,1119,PNG,", nen Resaurants. Jetzt neu: Der Veggieburger.",7,75.86,7146,1566600,0.0046,image_heavy,#E0DFDC,#A74625,#CF9541,#3E431F,#8E8B7E,"[""#E0DFDC"", ""#A74625"", ""#CF9541"", ""#3E431F"", ""#8E8B7E""]",success,0.0,0.0,201|nen|resaurants,der,2,Public Health Messaging
177538,10/177538.png,./10/177538.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|active|creative|cheerful|amused,"Eager(hungry,thirsty,passionate)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)",Diversity|Candy|Diversity|diversity| colorful characters,484,584,PNG,"THANKS, OZZY FOR ENSURING THAT GREAT ADS. come from — WELL-ROUNDED, DIVERSE and COLORFUL CHARACTERS in ADVERTISING.",17,90.18,23017,282656,0.0814,image_heavy,#ECE9E8,#3D4C49,#964D3C,#CB9B37,#8E8C88,"[""#ECE9E8"", ""#3D4C49"", ""#964D3C"", ""#CB9B37"", ""#8E8C88""]",success,0.4333,0.45,thanks|ozzy|ensuring,advertising|come|great,3,Functional Promotion Messaging
172273,10/172273.png,./10/172273.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",persuaded|creative|alert,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Alert(attentive,curious)",Pleasure|fun / pleasure|Wealthy/Pleasure|Passe/Dorky|fun/exciting,670,502,PNG,Pleasure Quotient Test Which of these pleasures most appeals to you?,11,95.45,8757,336340,0.026,image_heavy,#28130B,#C7B3A1,#6F4C41,#88688F,#8C8C86,"[""#28130B"", ""#C7B3A1"", ""#6F4C41"", ""#88688F"", ""#8C8C86""]",success,0.5,0.5,pleasure|quotient|test,pleasure|test,0,Food & Lifestyle-Oriented Messaging
177767,10/177767.png,./10/177767.png,alcohol,alcohol,Alcohol,manly|creative|conscious|eager,"Manly|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",Beer/Drinking|Craving|Fuel|Excessive drinking|cool,531,800,PNG,GOT BEER ? Probably The Best Beer In The World,10,84.6,4895,424800,0.0115,image_heavy,#2B3320,#B39F6F,#737F4D,#7AAC88,#669598,"[""#2B3320"", ""#B39F6F"", ""#737F4D"", ""#7AAC88"", ""#669598""]",success,1.0,0.3,beer|got|probably,probably|got|best,0,Food & Lifestyle-Oriented Messaging
174165,10/174165.png,./10/174165.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",alert|inspired|active,"Alert(attentive,curious)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Love|heartbreak/pain/sadness|Difficulty/Employment|heartbreak|Teamwork/Future,600,777,PNG,bud it “a nt pl “A have tobe i ra Ve te does =,14,64.29,9189,466200,0.0197,image_heavy,#3B403F,#CCCCCD,#909191,#A3A4AC,#A4ACA7,"[""#3B403F"", ""#CCCCCD"", ""#909191"", ""#A3A4AC"", ""#A4ACA7""]",success,0.0,0.0,bud|nt|pl,does|te|ve,2,Public Health Messaging
172060,10/172060.png,./10/172060.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|persuaded|creative|inspired|conscious,"Eager(hungry,thirsty,passionate)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Conscious(aware,thoughtful,prepared)",Fresh Ingredients/All Natural|pure/natural|natural/delicious/pure|refreshing,2550,3300,PNG,"made like no other Pure, colorless mint extract. Mint in its most natural form, Cream, surgar, eggs and dark chocolate are then added. The result is found nowwhere else.",29,95.28,156365,8415000,0.0186,image_heavy,#C3C6B5,#253312,#638328,#594337,#6B7155,"[""#C3C6B5"", ""#253312"", ""#638328"", ""#594337"", ""#6B7155""]",success,0.1454,0.435,mint|made|like,mint|dark|pure,3,Functional Promotion Messaging
176798,10/176798.png,./10/176798.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",freedom|Natural|organic|environment/nature|Cage Free,600,779,PNG,"‘We vant everyene to fel great about out ice cream, even the chickens that help make Our wholesome cage-free eggs come from Humane chickens that do what chickens are to do perch frely, lap their wings and gastip about the house. o to benjerry. to learn more about responsible sourcing It's what's inside that counts.",55,70.05,16816,467400,0.036,image_heavy,#DCD9D5,#343B37,#908342,#7C4635,#7D8791,"[""#DCD9D5"", ""#343B37"", ""#908342"", ""#7C4635"", ""#7D8791""]",success,0.5,0.6,chickens|vant|everyene,learn|inside|ice,0,Food & Lifestyle-Oriented Messaging
172932,10/172932.png,./10/172932.png,shopping,shopping|clothing,"Shopping (department stores, drug stores, groceries, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",thrifty|fashionable,"Thrifty(frugal)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",sale,770,1452,PNG,"FREE SHIPPING, NO MINIMUM* NINE WEST ‘WWE DO SHOE HOLIDAY NEW ARRIVALS SHOES HANDBAGS SALE! FRIDAY BLACK EARLY RELEASE % OFF ALL BOOTS & BOOTIES SHOP BOOTS > SHOP BOOTIES > upto SO% OFF PUMPS, FLATS & SANDALS SHOP NOW » urto OFF HANDBAGS & ACCESSORIES SHOP NOW > HOLIDAY SHIPPING NO MINIMUM UP TO % OFF LIMITED TIME SHOP NOW > GIFTING’S NOW IN SESSION SHOP THE HOLIDAY GUIDE > ® @& My Account | Update Preferences | Store Locator | Questions? Email Customer Service CHECK OUT THE SEASON'S NEWEST STYLES AT YOUR NINE WEST RETAIL STORE Or shop Nine West at ninewest.! forwardtoafriend | subscribe | unsubscribe | privacy policy",112,89.41,104535,1118040,0.0935,image_heavy,#ECE7E2,#111010,#BA3D5C,#AC8562,#4C94CC,"[""#ECE7E2"", ""#111010"", ""#BA3D5C"", ""#AC8562"", ""#4C94CC""]",success,0.0829,0.4261,shop|nine|west,shop|west|store,3,Functional Promotion Messaging
171702,10/171702.png,./10/171702.png,restaurant,restaurant,"Restaurants, cafe, fast food",fashionable|alert|eager|persuaded|cheerful|amused,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Persuaded(impressed,enchanted,immersed)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)",Hunger|Order|Taste,600,776,PNG,"“BACON, MEAT (HEESE.” “(HEESE, MEAT BACON.”",6,76.5,19638,465600,0.0422,image_heavy,#813126,#F0C562,#D07F4D,#2B1311,#C49196,"[""#813126"", ""#F0C562"", ""#D07F4D"", ""#2B1311"", ""#C49196""]",success,0.0,0.0,bacon|meat|heese,meat,2,Public Health Messaging
174522,10/174522.png,./10/174522.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",creative|feminine,"Creative(inventive,productive)|Feminine(womanly,girlish)",Smoking|smoking/tobaccoo|Smoking/Hunger|smoking/eating|Danger/Harmful,1345,1740,PNG,"DON'T INHALE YOUR FOOD. Flavor isn’t all that secondhand smoke takes away from you. More than , nonsmoking Texans die each year due to exposure to secondhand smoke. Learn more at ShareAir.org. shareaii’ We ali have the ight to breathe clean ar.",42,91.29,76027,2340300,0.0325,image_heavy,#BB312A,#302112,#EAB168,#702217,#EB929D,"[""#BB312A"", ""#302112"", ""#EAB168"", ""#702217"", ""#EB929D""]",success,0.1736,0.4458,secondhand|smoke|inhale,takes|away|learn,3,Functional Promotion Messaging
173899,10/173899.png,./10/173899.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|confident|conscious|eager,"Creative(inventive,productive)|Confident(assured,strong,healthy)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",athletic achievement|Athletic/Sports|Activity/Excitement|energy/exciting,701,1169,PNG,MILO . & i  .nestle/milo..pk Nestle Milo-ICC Championship Campaign Newspaper Ad,12,79.0,19327,819469,0.0236,image_heavy,#E4C040,#296A38,#0A0706,#76BC5D,#879DA6,"[""#E4C040"", ""#296A38"", ""#0A0706"", ""#76BC5D"", ""#879DA6""]",success,0.0,0.0,milo|nestle|championship,nestle|ad|www,2,Public Health Messaging
174833,10/174833.png,./10/174833.png,shopping,shopping|clothing,"Shopping (department stores, drug stores, groceries, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",cheerful|fashionable,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",messy|Wealth/Shopping|Target|Beauty/Excess|shopping/money,2705,1750,PNG,—n © ALIUZ BRA LO}  SEPTEMBRE Sélection offerte sur le site international NET-A-PORTER.COM,14,82.71,16022,4733750,0.0034,image_heavy,#D4D0BF,#2F2927,#847563,#615048,#866846,"[""#D4D0BF"", ""#2F2927"", ""#847563"", ""#615048"", ""#866846""]",success,0.0,0.0,aliuz|bra|lo,net|international|le,2,Public Health Messaging
